Running SFFT and FFTW 10 times for N=4194304 and K=50
4194304,50,1.62000e-02,2.36872e-315
4194304,50,1.62000e-02,2.36872e-315
4194304,50,1.61000e-02,2.36872e-315
4194304,50,1.63000e-02,2.36872e-315
4194304,50,1.62000e-02,2.36872e-315
4194304,50,1.64000e-02,2.36872e-315
4194304,50,1.63000e-02,2.36872e-315
4194304,50,1.62000e-02,2.36872e-315
4194304,50,1.61000e-02,2.36872e-315
4194304,50,1.62000e-02,2.36872e-315
Running SFFT and FFTW 10 times for N=4194304 and K=100
4194304,100,2.40000e-02,2.36872e-315
4194304,100,2.37000e-02,2.36872e-315
4194304,100,2.37000e-02,2.36872e-315
4194304,100,2.38000e-02,2.36872e-315
4194304,100,2.42000e-02,2.36872e-315
4194304,100,2.41000e-02,2.36872e-315
4194304,100,2.32000e-02,2.36872e-315
4194304,100,2.31000e-02,2.36872e-315
4194304,100,2.34000e-02,2.36872e-315
4194304,100,2.33000e-02,2.36872e-315
Running SFFT and FFTW 10 times for N=4194304 and K=200
4194304,200,3.90000e-02,2.36872e-315
4194304,200,3.89000e-02,2.36872e-315
4194304,200,3.86000e-02,2.36872e-315
4194304,200,3.93000e-02,2.36872e-315
4194304,200,3.85000e-02,2.36872e-315
4194304,200,3.85000e-02,2.36872e-315
4194304,200,3.87000e-02,2.36872e-315
4194304,200,3.85000e-02,2.36872e-315
4194304,200,3.82000e-02,2.36872e-315
4194304,200,3.82000e-02,2.36872e-315
Running SFFT and FFTW 10 times for N=4194304 and K=500
4194304,500,7.37000e-02,2.36872e-315
4194304,500,7.33000e-02,2.36872e-315
4194304,500,7.37000e-02,2.36872e-315
4194304,500,7.34000e-02,2.36872e-315
4194304,500,7.39000e-02,2.36872e-315
4194304,500,7.33000e-02,2.36872e-315
4194304,500,7.41000e-02,2.36872e-315
4194304,500,7.28000e-02,2.36872e-315
4194304,500,7.33000e-02,2.36872e-315
4194304,500,7.44000e-02,2.36872e-315
Running SFFT and FFTW 10 times for N=4194304 and K=1000
4194304,1000,1.24300e-01,2.36872e-315
4194304,1000,1.23200e-01,2.36872e-315
4194304,1000,1.23200e-01,2.36872e-315
4194304,1000,1.23500e-01,2.36872e-315
4194304,1000,1.23000e-01,2.36872e-315
4194304,1000,1.22800e-01,2.36872e-315
4194304,1000,1.22500e-01,2.36872e-315
4194304,1000,1.22100e-01,2.36872e-315
4194304,1000,1.22500e-01,2.36872e-315
4194304,1000,1.22200e-01,2.36872e-315
Running SFFT and FFTW 10 times for N=4194304 and K=2000
4194304,2000,1.92900e-01,2.36872e-315
4194304,2000,1.92400e-01,2.36872e-315
4194304,2000,1.98100e-01,2.36872e-315
4194304,2000,1.92300e-01,2.36872e-315
4194304,2000,1.91500e-01,2.36872e-315
4194304,2000,1.91000e-01,2.36872e-315
4194304,2000,1.91400e-01,2.36872e-315
4194304,2000,1.90800e-01,2.36872e-315
4194304,2000,1.91800e-01,2.36872e-315
4194304,2000,1.92200e-01,2.36872e-315
Running SFFT and FFTW 10 times for N=4194304 and K=2500
4194304,2500,2.27400e-01,2.36872e-315
4194304,2500,2.29300e-01,2.36872e-315
4194304,2500,2.31500e-01,2.36872e-315
4194304,2500,2.31800e-01,2.36872e-315
4194304,2500,2.31000e-01,2.36872e-315
4194304,2500,2.29100e-01,2.36872e-315
4194304,2500,2.29300e-01,2.36872e-315
4194304,2500,2.29100e-01,2.36872e-315
4194304,2500,2.31100e-01,2.36872e-315
4194304,2500,2.30000e-01,2.36872e-315
Running SFFT and FFTW 10 times for N=4194304 and K=4000
4194304,4000,4.41800e-01,2.36872e-315
4194304,4000,4.52300e-01,2.36872e-315
4194304,4000,4.42100e-01,2.36872e-315
4194304,4000,4.50700e-01,2.36872e-315
4194304,4000,4.33300e-01,2.36872e-315
4194304,4000,4.01800e-01,2.36872e-315
4194304,4000,4.02600e-01,2.36872e-315
4194304,4000,4.03400e-01,2.36872e-315
4194304,4000,4.03800e-01,2.36872e-315
4194304,4000,4.01800e-01,2.36872e-315
